uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:eikon_point_carbon.scheduler,  eikon, Scheduler,  Eikon_Point_Carbon,138890,138890, 2015-10-07T14:02:39.291Z,200073
config:component:aggregator:eikon_point_carbon.technical-analysis-web,  eikon, Technical-analysis-web,  Eikon_Point_Carbon, , , 2014-12-04T15:12:52.295Z,200073
config:component:aggregator:eikon_point_carbon.umm2newsml,  eikon, Umm2newsml,  Eikon_Point_Carbon, , , 2014-12-04T15:12:53.083Z,200073
config:component:aggregator:eikon_charting_quickcharts.quickcharts,  eikon, QuickCharts,  Eikon_Charting_QuickCharts, , , 2014-12-04T15:12:13.251Z,202635
config:component:aggregator:strategic_analytics.chartserver,  eikon, ChartServer,  Strategic_Analytics, , , 2014-12-04T15:13:27.655Z,202635
config:component:aggregator:eikon_library_applications.flextrade.ems,  eikon, FlexTrade.EMS,  Eikon_Library_Applications,127438,127438, 2016-10-18T15:06:28.764Z,202641
config:component:aggregator:eikon_library_applications.interactive_map_|_eikon_4.0,  eikon, Interactive Map | Eikon 4.0,  Eikon_Library_Applications,138890,138890, 2014-12-13T16:40:36.846Z,202641
config:component:aggregator:eikon_library_core.manifestservice,  eikon, ManifestService,  Eikon_Library_Core,138890,138890, 2016-07-14T12:28:48.612Z,202641
config:component:aggregator:collections.thunderdome_base,  elektron, thunderdome_base,  Collections,127438,127438, 2015-10-23T08:02:26.658Z,200048
config:component:aggregator:collections.thunderdome_core,  elektron, thunderdome_core,  Collections,138890,138890, 2015-10-26T12:37:05.246Z,200048
config:component:aggregator:elektron_shared.sid_dict,  elektron, sid_dict,  Elektron_Shared,138890,138890, 2015-11-05T16:36:55.921Z,200049
config:component:aggregator:core.inter-area,  elektron, Inter-Area,  Core,138890,138890, 2014-12-08T11:10:39.290Z,200049
config:component:aggregator:core.mtc,  elektron, MTC,  Core,138890,138890, 2014-12-08T11:11:52.816Z,200049
config:component:aggregator:ems.trep_config_ems,  elektron, trep_config_ems,  EMS,138890,138890, 2016-01-08T15:36:56.402Z,200047
config:component:aggregator:core.emc_uninstall,  elektron, emc_uninstall,  Core,138890,138890, 2015-12-15T15:35:07.488Z,200049
config:component:aggregator:core.emc_config,  elektron, emc_config,  Core,138890,138890, 2015-11-13T15:30:58.031Z,200049
config:component:aggregator:core.smf,  elektron, SMF,  Core,138890,138890, 2015-01-26T12:27:09.848Z,200049
config:component:aggregator:time_series.appstatparser,  eikon, AppStatParser,  Time_Series, , , 2014-12-04T15:13:30.489Z,203893
config:component:aggregator:time_series.bsriclister,  eikon, BSRiclister,  Time_Series,138890,138890, 2016-11-18T20:13:21.148Z,203893
config:component:aggregator:time_series.ems-middleware-customization_for_maintenance_router,  eikon, EMS-Middleware-Customization for Maintenance Router,  Time_Series, , , 2014-12-04T15:13:34.056Z,203893
config:component:aggregator:time_series.ets_collectionrecovery,  eikon, ETS CollectionRecovery,  Time_Series,127438,138890, 2015-08-07T13:06:47.796Z,203893
config:component:aggregator:time_series.ets_eikonmon_config,  eikon, ETS Eikonmon Config,  Time_Series,127438,138890, 2015-09-01T10:36:34.169Z,203893
config:component:aggregator:time_series.ets_ems,  eikon, ETS EMS,  Time_Series,127438,127438, 2015-07-09T12:41:44.960Z,203893
config:component:aggregator:time_series.tomcat,  eikon, Tomcat,  Time_Series,138890,138890, 2016-02-17T09:43:44.898Z,203893
config:component:aggregator:tick_history.ts_common,  eikon, ts_common,  Tick_History,138890,138890, 2015-07-08T17:33:06.732Z,204250
config:component:aggregator:collections.ecg_config,  elektron, ecg_config,  Collections,138890,138890, 2016-01-24T20:30:37.672Z,200048
config:component:aggregator:eikon_aaa.dacs_common,  eikon, DACS_Common,  Eikon_AAA,138890,138890, 2016-03-01T12:05:52.398Z,201866
config:component:aggregator:rtd_hmds.aaa_gateway,  eikon, AAA Gateway,  RTD_HMDS, , , 2014-12-04T15:13:22.857Z,201882
config:component:aggregator:eikon_aaa.access_services,  eikon, Access Services,  Eikon_AAA, , , 2014-12-04T15:11:48.153Z,201868
config:component:aggregator:rtd_hmds.other,  eikon, Other,  RTD_HMDS, , , 2014-12-04T15:13:26.372Z,201882
config:component:aggregator:rtd_hmds.fms,  eikon, FMS,  RTD_HMDS, , , 2014-12-04T15:13:25.199Z,201882
config:component:aggregator:rtd_hmds.ads,  eikon, ADS,  RTD_HMDS, , , 2014-12-04T15:13:23.654Z,201882
config:component:aggregator:rtd_hmds.ids,  eikon, IDS,  RTD_HMDS, , , 2014-12-04T15:13:25.567Z,201882
config:component:aggregator:rtd_hmds.sds,  eikon, SDS,  RTD_HMDS, , , 2014-12-04T15:13:26.796Z,201882
config:component:aggregator:eikon_aaa.splunk,  eikon, SPLUNK,  Eikon_AAA, , , 2014-12-04T15:11:57.889Z,201864
config:component:aggregator:idn.regional_dms/fms_&_geda,  elektron, Regional DMS/FMS & GEDA,  IDN, , , 2014-12-04T15:13:13.260Z,202012
config:component:aggregator:collections.trts_config_assets,  elektron, trts_config_assets,  Collections,138890,138890, 2016-05-18T11:00:23.053Z,200048
config:component:aggregator:wm_tools.client_reports,  wealth_management, Client_Reports,  WM_Tools,138890,138890, 2016-11-22T14:23:53.906Z,202998
config:component:aggregator:collections.thunderdome_config_engineering,  elektron, thunderdome_config_engineering,  Collections,138890,138890, 2016-05-05T21:06:37.450Z,200048
config:component:aggregator:collections.trts_config_mrn,  elektron, trts_config_mrn,  Collections,138890,138890, 2016-05-18T11:00:59.595Z,200048
config:component:aggregator:unified_transactions_platform.utp_dtaas,  transactions, UTP_DTaaS,  Unified_Transactions_Platform,138890,138890, 2016-11-22T16:26:13.530Z,202890
config:component:aggregator:transactions_fx.reuters_electronic_trading__ret_,  transactions, Reuters_Electronic_Trading_(RET),  Transactions_FX,138890,138890, 2016-11-22T16:47:52.431Z,202510
config:component:aggregator:datastream.compass_monitoring_client,  content, compass_monitoring_client,  Datastream,138890,138890, 2016-11-22T14:50:46.680Z,200037
config:component:aggregator:irc.compass_monitoring_client,  content, compass_monitoring_client,  IRC,138890,138890, 2016-11-22T17:06:14.788Z,200028
config:component:aggregator:forge.forge_ui,  trta_onesource, forge_ui,  Forge,138890,138890, 2016-11-24T09:50:38.467Z,204082
config:component:aggregator:compass_tools.elasticsearch_persistent,  eikon, Elasticsearch Persistent,  Compass Tools,138890,138890, 2016-12-29T17:09:08.335Z,203885
config:component:aggregator:operations_workbench.exception_hub,  wealth_management, Exception_Hub,  Operations_Workbench,138890,138890, 2017-01-19T21:34:53.982Z,204309
config:component:aggregator:compass_monitoring.client_config,  eikon, Client_Config,  Compass Monitoring,138890,138890, 2016-12-29T17:04:32.568Z,203773
config:component:aggregator:compass_monitoring.client_test,  eikon, Client_Test,  Compass Monitoring,138890,138890, 2016-12-29T17:01:49.821Z,203773
config:component:aggregator:eikon_point_carbon.pointcarbon.com,  eikon, PointCarbon.com,  Eikon_Point_Carbon,138890,138890, 2016-12-29T16:25:31.485Z,200073
config:component:aggregator:compass_monitoring.influxdb,  eikon, InfluxDB,  Compass Monitoring,138890,138890, 2016-12-29T17:01:04.218Z,203785
config:component:aggregator:compass_monitoring.grafana,  eikon, Grafana,  Compass Monitoring,138890,138890, 2016-12-29T17:04:06.151Z,203785
config:component:aggregator:contributions.cafe_core_api,  elektron, cafe_core_api,  Contributions,138890,138890, 2017-01-12T10:48:15.289Z,204003
config:component:aggregator:collections_automation.gats_master_core,  elektron, gats_master_core,  Collections_Automation,138890,138890, 2017-02-21T12:53:55.834Z,200048
config:component:aggregator:collections_automation.pcap_store_core,  elektron, pcap_store_core,  Collections_Automation,138890,138890, 2017-02-21T12:56:01.314Z,200048
config:component:aggregator:oit.website,  trta_onesource, website,  OIT,138890,138890, 2017-02-11T09:03:02.004Z,200205
config:component:aggregator:dco_ssse_coreservices.cs_queue,  other, CS_Queue,  DCO_SSSE_CoreServices,138890,138890, 2017-02-09T21:53:20.273Z,204084
config:component:aggregator:trkd.ads_core_trkd,  elektron, ads_core_trkd,  TRKD,138890,138890, 2017-02-16T18:07:12.991Z,200080
config:component:aggregator:ledo.couchbase,  trta_onesource, couchbase,  LEDO,138890,138890, 2017-02-11T09:03:52.142Z,204159
config:component:aggregator:ledo.webiis,  trta_onesource, webiis,  LEDO,138890,138890, 2017-02-11T09:04:15.671Z,204159
config:component:aggregator:time_series.partition_table,  eikon, Partition Table,  Time_Series, , , 2014-12-04T15:13:40.662Z,203893
config:component:aggregator:time_series.time_series_management_tools,  eikon, Time Series Management Tools,  Time_Series, , , 2014-12-04T15:13:44.910Z,203893
config:component:aggregator:tick_history.admin_tool,  eikon, Admin_Tool,  Tick_History,138890,138890, 2015-05-26T18:12:58.607Z,204250
config:component:aggregator:tick_history.elastic_ingest,  eikon, Elastic_Ingest,  Tick_History,138890,138890, 2016-10-04T15:19:59.309Z,204250
config:component:aggregator:tick_history.kafka,  eikon, kafka,  Tick_History,138890,138890, 2015-10-26T08:34:24.966Z,204250
config:component:aggregator:tick_history.query,  eikon, Query,  Tick_History,138890,138890, 2015-04-28T08:14:10.713Z,204250
config:component:aggregator:core.network_analysis,  elektron, Network Analysis,  Core,138890,138890, 2014-12-08T11:12:25.858Z,200049
config:component:aggregator:core.asg,  elektron, ASG,  Core,138890,138890, 2014-12-08T11:08:54.697Z,200049
config:component:aggregator:core.cda_training,  elektron, cda_training,  Core,138890,138890, 2015-03-23T11:15:46.322Z,200049
config:component:aggregator:core.etms_pcn,  elektron, etms_pcn,  Core,138890,138890, 2015-08-17T15:43:36.192Z,200049
config:component:aggregator:core.arb_core,  elektron, arb_core,  Core,138890,138890, 2015-08-17T05:17:47.950Z,200049
config:component:aggregator:core.ess_core,  elektron, ess_core,  Core,138890,138890, 2015-10-30T08:56:27.827Z,200049
config:component:aggregator:core.esc_pcn,  elektron, esc_pcn,  Core,138890,138890, 2015-11-10T10:46:18.566Z,200049
config:component:aggregator:core.ess_pcn,  elektron, ess_pcn,  Core,138890,138890, 2015-10-30T08:57:06.645Z,200049
config:component:aggregator:core.etms_core,  elektron, etms_core,  Core,138890,138890, 2016-05-19T14:04:05.552Z,200049
config:component:aggregator:elektron_shared.ministack_config,  elektron, ministack_config,  Elektron_Shared,138890,138890, 2016-09-07T11:49:17.420Z,200049
config:component:aggregator:datascope.select_mon_config,  content, Select_Mon_Config,  DataScope,138890,138890, 2016-11-22T14:37:34.978Z,200035
config:component:aggregator:datascope.bladerunner,  content, bladerunner,  DataScope,138890,138890, 2016-11-22T14:36:11.051Z,200031
config:component:aggregator:orgid.orgid,  risk, orgid,  OrgID,138890,138890, 2016-11-22T15:06:49.811Z,202270
config:component:aggregator:lipper.lipper_core,  content, lipper_core,  Lipper,138890,138890, 2016-11-22T14:46:22.921Z,200065
config:component:aggregator:transactions_fx.reuters_order_routing_for_equities,  transactions, Reuters_Order_Routing_for_Equities,  Transactions_FX,138890,138890, 2016-11-22T16:48:03.736Z,200081
config:component:aggregator:worldcheck_one.compass_monitoring_client,  risk, compass_monitoring_client,  WorldCheck_One,138890,138890, 2016-11-22T15:08:04.212Z,202680
config:component:aggregator:eikon_analytics_platform.top_layer,  eikon, top_layer,  Eikon_Analytics_Platform,138890,138890, 2016-11-24T11:38:40.664Z,203802
config:component:aggregator:transactions_fx.isml_distribution___elf,  transactions, ISML_Distribution_ELF,  Transactions_FX,138890,138890, 2016-11-22T16:50:01.499Z,202832
config:component:aggregator:transactions_fx.gms_netcool,  transactions, GMS_Netcool,  Transactions_FX,138890,138890, 2016-11-22T16:50:16.599Z,202137
config:component:aggregator:time_series.ets_bulk_data_extractor,  eikon, ETS_Bulk_Data_Extractor,  Time_Series,138890,138890, 2016-11-23T13:36:39.501Z,203893
config:component:aggregator:eikon_aaa.vendorapi,  eikon, VendorApi,  Eikon_AAA,138890,138890, 2016-12-01T08:47:21.780Z,201867
config:component:aggregator:eikon_search.search_next_gen,  eikon, Search_Next_Gen,  Eikon_Search,138890,138890, 2017-01-30T15:47:18.643Z,204290
config:component:aggregator:compass_monitoring.server_manager,  eikon, Server_Manager,  Compass Monitoring,138890,138890, 2016-12-29T17:01:25.482Z,202667
config:component:aggregator:operations_workbench.tradebreaks,  wealth_management, TradeBreaks,  Operations_Workbench,138890,138890, 2017-01-19T21:37:22.063Z,204309
config:component:aggregator:dco_ssse_coreservices.cs_lap_engine,  other, CS_LAP_Engine,  DCO_SSSE_CoreServices,138890,138890, 2017-02-10T17:03:11.995Z,204084
config:component:aggregator:dco_ssse_coreservices.smtp_relay_mta,  other, SMTP_Relay_MTA,  DCO_SSSE_CoreServices,138890,138890, 2017-02-10T17:07:34.432Z,204039
config:component:aggregator:collections_automation.aos_core,  elektron, aos_core,  Collections_Automation,138890,138890, 2017-02-22T07:36:28.147Z,200048
config:component:aggregator:collections.fmssvr_core,  elektron, fmssvr_core,  Collections,138890,138890, 2017-03-06T12:30:01.067Z,204355
config:component:aggregator:collaboration.policy_engine,  eikon, policy_engine,  Collaboration,138890,138890, 2017-03-06T12:33:07.477Z,201965
config:component:aggregator:collaboration.splunk,  eikon, splunk,  Collaboration,138890,138890, 2017-02-10T17:12:17.298Z,201965
config:component:aggregator:venues_td_emea.xetra,  elektron, xetra,  Venues_TD_EMEA,138890,138890, 2017-02-21T18:01:47.016Z,200048
config:component:aggregator:ledo.webjava,  trta_onesource, webjava,  LEDO,138890,138890, 2017-02-11T09:04:07.090Z,204159
config:component:aggregator:collections.fmssvr_schema,  elektron, fmssvr_schema,  Collections,138890,138890, 2017-03-06T12:29:39.107Z,204355
config:component:aggregator:transactions_network.messagetrack,  elektron, MESSAGETRACK,  Transactions Network,138890,138890, 2017-03-09T06:02:35.908Z,203880
config:component:aggregator:transactions_network.config,  elektron, CONFIG,  Transactions Network,138890,138890, 2017-03-09T06:02:17.097Z,203881
config:component:aggregator:pgo.win_os_mon,  other, win_os_mon,  PGO,138890,138890, 2017-03-09T09:50:07.165Z,204201
config:component:aggregator:transactions_network.messagetrackbus,  elektron, MESSAGETRACKBUS,  Transactions Network,138890,138890, 2017-03-09T06:11:31.345Z,203880
config:component:aggregator:pgo.rundeck,  other, rundeck,  PGO,138890,138890, 2017-03-09T09:50:26.472Z,204201
config:component:aggregator:collaboration.cm_passive_logger,  eikon, cm_passive_logger,  Collaboration,138890,138890, 2017-03-14T20:22:09.633Z,201965
config:component:aggregator:venues_td_emea.euronextblocks,  elektron, euronextblocks,  Venues_TD_EMEA,138890,138890, 2017-03-09T17:44:29.750Z,200048
config:component:aggregator:venues_td_amers.tradeweb,  elektron, tradeweb,  Venues_TD_AMERS,138890,138890, 2017-03-07T22:18:50.331Z,200048
config:component:aggregator:gcms.authtoolkit_sensu_mon,  legal, authtoolkit_sensu_mon,  GCMS,138890,138890, 2017-03-14T09:38:22.206Z,202977
config:component:aggregator:tech_platform_services.sami_svn_archive,  other, sami_svn_archive,  Tech_Platform_Services,138890,138890, 2017-03-28T07:31:07.235Z,201009
config:component:aggregator:unified_transactions_platform.utp_identity_compliance,  transactions, UTP_Identity_Compliance,  Unified_Transactions_Platform,138890,138890, 2017-03-22T14:00:16.885Z,204314
config:component:aggregator:eikon_aaa.adminui,  eikon, AdminUI,  Eikon_AAA, , , 2014-12-04T15:11:49.796Z,201867
config:component:aggregator:eikon_aaa.adminversioning,  eikon, AdminVersioning,  Eikon_AAA, , , 2014-12-04T15:11:50.305Z,201867
config:component:aggregator:eikon_aaa.audit,  eikon, Audit,  Eikon_AAA,138890,138890, 2016-02-09T10:02:02.211Z,201867
config:component:aggregator:eikon_aaa.dpu,  eikon, DPU,  Eikon_AAA,127438,127438, 2016-06-23T07:27:10.043Z,201867
config:component:aggregator:eikon_aaa.housekeeping,  eikon, HouseKeeping,  Eikon_AAA,138890,138890, 2016-01-19T14:12:29.115Z,201867
config:component:aggregator:eikon_aaa.productapi,  eikon, ProductApi,  Eikon_AAA,138890,138890, 2016-03-03T14:20:12.594Z,201867
config:component:aggregator:contributions.trce_core,  elektron, trce_core,  Contributions,127438,127438, 2016-06-22T09:31:29.938Z,202013
config:component:aggregator:unified_transactions_platform.utp_tap,  transactions, UTP_TAP,  Unified_Transactions_Platform,138890,138890, 2016-11-22T16:27:21.702Z,202773
config:component:aggregator:ipcd.compass_monitoring_client,  content, compass_monitoring_client,  IPCD,138890,138890, 2016-11-22T17:05:06.465Z,200027
config:component:aggregator:accelus.compass_monitoring_client,  risk, compass_monitoring_client,  Accelus,138890,138890, 2016-11-22T15:07:37.554Z,203891
config:component:aggregator:datastream.datastream_ctamon,  content, datastream_ctamon,  Datastream,138890,138890, 2016-11-22T14:50:36.081Z,200037
config:component:aggregator:transactions_fx.rtex,  transactions, RTEx,  Transactions_FX,138890,138890, 2016-11-22T16:50:28.046Z,200070
config:component:aggregator:transfer_pricing.ooxp_services,  trta_onesource, OOXP_Services,  Transfer_Pricing,138890,138890, 2016-11-24T09:52:19.539Z,204050
config:component:aggregator:compass_monitoring.ingestion_shared,  eikon, Ingestion_Shared,  Compass Monitoring,127438,138890, 2016-12-29T17:02:29.375Z,203773
config:component:aggregator:compass_monitoring.ingestion_events,  eikon, Ingestion_Events,  Compass Monitoring,138890,138890, 2016-12-29T17:01:42.029Z,202667
config:component:aggregator:compass_monitoring.eikonmon_core,  eikon, EikonMon Core,  Compass Monitoring,138890,138890, 2016-12-29T17:04:25.649Z,203773
config:component:aggregator:trkd.dacssvr_core_trkd,  elektron, dacssvr_core_trkd,  TRKD,138890,138890, 2016-11-30T11:49:13.519Z,200080
